"sample"	"description"	"taxon"	"taxon_rel_function_abun"
"304"	"HC-DS"	"Glycolysis / Gluconeogenesis"	"Pseudomonas"	0.124121356489833
"305"	"HC-DS"	"Glyoxylate and dicarboxylate metabolism"	"Anaerospora"	2.79427345299316
"306"	"HC-DS"	"Glyoxylate and dicarboxylate metabolism"	"Clostridiaceae"	0.558433231555947
"307"	"HC-DS"	"Glyoxylate and dicarboxylate metabolism"	"Desulfosporosinus"	0.028580191331991
"308"	"HC-DS"	"Glyoxylate and dicarboxylate metabolism"	"Klebsiella"	83.0035487296101
"309"	"HC-DS"	"Glyoxylate and dicarboxylate metabolism"	"Lachnospiraceae"	1.66580457365205
"310"	"HC-DS"	"Glyoxylate and dicarboxylate metabolism"	"Lactobacillus"	0.001536569426451
"311"	"HC-DS"	"Glyoxylate and dicarboxylate metabolism"	"Pseudomonas"	0.126297226457559
"312"	"HC-DS"	"Histidine metabolism"	"Anaerospora"	4.41821306485253
"313"	"HC-DS"	"Histidine metabolism"	"Clostridiaceae"	1.32491868542883
"314"	"HC-DS"	"Histidine metabolism"	"Desulfosporosinus"	0.023853988677988
"315"	"HC-DS"	"Histidine metabolism"	"Klebsiella"	59.7688569393601
"316"	"HC-DS"	"Histidine metabolism"	"Lachnospiraceae"	2.97928897347151
"317"	"HC-DS"	"Histidine metabolism"	"Pseudomonas"	0.175686519787088
"318"	"HC-DS"	"Homologous recombination"	"Anaerospora"	5.37914512043386
"319"	"HC-DS"	"Homologous recombination"	"Clostridiaceae"	1.27089692405855
"320"	"HC-DS"	"Homologous recombination"	"Desulfosporosinus"	0.019269185009096
"321"	"HC-DS"	"Homologous recombination"	"Klebsiella"	82.3399802845812
"322"	"HC-DS"	"Homologous recombination"	"Lachnospiraceae"	2.90887423722521
"323"	"HC-DS"	"Homologous recombination"	"Lactobacillus"	0.006761117547051
"324"	"HC-DS"	"Homologous recombination"	"Pseudomonas"	0.10755972143423
"325"	"HC-DS"	"Inositol phosphate metabolism"	"Anaerospora"	0.334108392573532
"326"	"HC-DS"	"Inositol phosphate metabolism"	"Clostridiaceae"	0.530642741146197
"327"	"HC-DS"	"Inositol phosphate metabolism"	"Desulfosporosinus"	0.002645654692324
"328"	"HC-DS"	"Inositol phosphate metabolism"	"Klebsiella"	50.1837860724623
"329"	"HC-DS"	"Inositol phosphate metabolism"	"Lachnospiraceae"	0.302607464036923
"330"	"HC-DS"	"Inositol phosphate metabolism"	"Lactobacillus"	0.000881884897441
"331"	"HC-DS"	"Inositol phosphate metabolism"	"Pseudomonas"	0.070147644413628
"332"	"HC-DS"	"Insulin signaling pathway"	"Anaerospora"	0.39407656559955
"333"	"HC-DS"	"Insulin signaling pathway"	"Clostridiaceae"	0.079796046654208
"334"	"HC-DS"	"Insulin signaling pathway"	"Desulfosporosinus"	0.001560257895473
"335"	"HC-DS"	"Insulin signaling pathway"	"Klebsiella"	6.62084293244855
"336"	"HC-DS"	"Insulin signaling pathway"	"Lachnospiraceae"	0.318291124716659
"337"	"HC-DS"	"Insulin signaling pathway"	"Pseudomonas"	0.006894853938092
"338"	"HC-DS"	"Lipoic acid metabolism"	"Desulfosporosinus"	0.010152943847055
"339"	"HC-DS"	"Lipoic acid metabolism"	"Klebsiella"	86.1665840094016
"340"	"HC-DS"	"Lipoic acid metabolism"	"Lachnospiraceae"	0.226903790776171
"341"	"HC-DS"	"Lipoic acid metabolism"	"Pseudomonas"	0.0897326846673
"342"	"HC-DS"	"Lipopolysaccharide biosynthesis"	"Anaerospora"	6.36095613743128
"343"	"HC-DS"	"Lipopolysaccharide biosynthesis"	"Klebsiella"	92.9831112300953
"344"	"HC-DS"	"Lipopolysaccharide biosynthesis"	"Lachnospiraceae"	0.05656381904637
"345"	"HC-DS"	"Lipopolysaccharide biosynthesis"	"Pseudomonas"	0.13216013694286
"346"	"HC-DS"	"Lysine biosynthesis"	"Anaerospora"	5.76278940630714
"347"	"HC-DS"	"Lysine biosynthesis"	"Clostridiaceae"	1.47416151328762
"348"	"HC-DS"	"Lysine biosynthesis"	"Desulfosporosinus"	0.028900866932083
"349"	"HC-DS"	"Lysine biosynthesis"	"Klebsiella"	80.6124130978802
"350"	"HC-DS"	"Lysine biosynthesis"	"Lachnospiraceae"	3.89958600748846
"351"	"HC-DS"	"Lysine biosynthesis"	"Lactobacillus"	0.008112524051111
"352"	"HC-DS"	"Lysine biosynthesis"	"Pseudomonas"	0.141157918489333
"353"	"HC-DS"	"Lysine degradation"	"Anaerospora"	0.284610852933008
"354"	"HC-DS"	"Lysine degradation"	"Clostridiaceae"	0.183516047705673
"355"	"HC-DS"	"Lysine degradation"	"Desulfosporosinus"	0.013522235094102
"356"	"HC-DS"	"Lysine degradation"	"Klebsiella"	29.6102606376472
"357"	"HC-DS"	"Lysine degradation"	"Lachnospiraceae"	0.611359566083067
"358"	"HC-DS"	"Lysine degradation"	"Lactobacillus"	0.000375617641503
"359"	"HC-DS"	"Lysine degradation"	"Pseudomonas"	0.10457195139439
"360"	"HC-DS"	"Methane metabolism"	"Anaerospora"	1.3220633168501
"361"	"HC-DS"	"Methane metabolism"	"Clostridiaceae"	0.491847933630179
"362"	"HC-DS"	"Methane metabolism"	"Desulfosporosinus"	0.01537608990539
"363"	"HC-DS"	"Methane metabolism"	"Klebsiella"	36.4089607203311
"364"	"HC-DS"	"Methane metabolism"	"Lachnospiraceae"	1.77619917003512
"365"	"HC-DS"	"Methane metabolism"	"Lactobacillus"	0.001526703962237
"366"	"HC-DS"	"Methane metabolism"	"Pseudomonas"	0.043370855417028
"367"	"HC-DS"	"Mismatch repair"	"Anaerospora"	6.01286211627575
"368"	"HC-DS"	"Mismatch repair"	"Clostridiaceae"	1.81761354822061
"369"	"HC-DS"	"Mismatch repair"	"Desulfosporosinus"	0.027774344239962
"370"	"HC-DS"	"Mismatch repair"	"Klebsiella"	92.1775692400312
"371"	"HC-DS"	"Mismatch repair"	"Lachnospiraceae"	3.68105413463344
"372"	"HC-DS"	"Mismatch repair"	"Lactobacillus"	0.008376389532687
"373"	"HC-DS"	"Mismatch repair"	"Pseudomonas"	0.134425306906517
"374"	"HC-DS"	"N-Glycan biosynthesis"	"Anaerospora"	0.34929513769051
"375"	"HC-DS"	"N-Glycan biosynthesis"	"Desulfosporosinus"	0.002765911723794
"376"	"HC-DS"	"N-Glycan biosynthesis"	"Lachnospiraceae"	0.030907087862163
"377"	"HC-DS"	"N-Glycan biosynthesis"	"Pseudomonas"	0.006111347808763
"378"	"HC-DS"	"Nicotinate and nicotinamide metabolism"	"Anaerospora"	3.78761088701663
"379"	"HC-DS"	"Nicotinate and nicotinamide metabolism"	"Clostridiaceae"	1.14828022366568
"380"	"HC-DS"	"Nicotinate and nicotinamide metabolism"	"Desulfosporosinus"	0.016662441056509
"381"	"HC-DS"	"Nicotinate and nicotinamide metabolism"	"Klebsiella"	80.3615250063073
"382"	"HC-DS"	"Nicotinate and nicotinamide metabolism"	"Lachnospiraceae"	2.52432173448149
"383"	"HC-DS"	"Nicotinate and nicotinamide metabolism"	"Lactobacillus"	0.003332488211302
"384"	"HC-DS"	"Nicotinate and nicotinamide metabolism"	"Pseudomonas"	0.147264240956571
"385"	"HC-DS"	"Nitrogen metabolism"	"Anaerospora"	1.99792990113964
"386"	"HC-DS"	"Nitrogen metabolism"	"Clostridiaceae"	0.647779917477053
"387"	"HC-DS"	"Nitrogen metabolism"	"Desulfosporosinus"	0.020688623236653
"388"	"HC-DS"	"Nitrogen metabolism"	"Klebsiella"	58.0919155087541
"389"	"HC-DS"	"Nitrogen metabolism"	"Lachnospiraceae"	2.62981956513913
"390"	"HC-DS"	"Nitrogen metabolism"	"Lactobacillus"	0.00121697783745
"391"	"HC-DS"	"Nitrogen metabolism"	"Pseudomonas"	0.118313426330395
"392"	"HC-DS"	"Nitrotoluene degradation"	"Anaerospora"	1.39617630829208
"393"	"HC-DS"	"Nitrotoluene degradation"	"Clostridiaceae"	0.230590204763172
"394"	"HC-DS"	"Nitrotoluene degradation"	"Desulfosporosinus"	0.063570244806285
"395"	"HC-DS"	"Nitrotoluene degradation"	"Klebsiella"	20.675728565443
"396"	"HC-DS"	"Nitrotoluene degradation"	"Lachnospiraceae"	0.694039664021317
"397"	"HC-DS"	"Nitrotoluene degradation"	"Pseudomonas"	0.012213910389282
"398"	"HC-DS"	"NOD-like receptor signaling pathway"	"Anaerospora"	0.295557424199662
"399"	"HC-DS"	"NOD-like receptor signaling pathway"	"Clostridiaceae"	0.119694069981311
"400"	"HC-DS"	"NOD-like receptor signaling pathway"	"Desulfosporosinus"	0.001170193421605
"401"	"HC-DS"	"NOD-like receptor signaling pathway"	"Klebsiella"	3.31042146622427
"402"	"HC-DS"	"NOD-like receptor signaling pathway"	"Lachnospiraceae"	0.162563270129367
"403"	"HC-DS"	"NOD-like receptor signaling pathway"	"Pseudomonas"	0.005171140453569
"404"	"HC-DS"	"Non-homologous end-joining"	"Desulfosporosinus"	0.006085005792346
"405"	"HC-DS"	"Non-homologous end-joining"	"Lachnospiraceae"	0.026658120614087
"406"	"HC-DS"	"Non-homologous end-joining"	"Pseudomonas"	0.026889930358558
"407"	"HC-DS"	"Nucleotide excision repair"	"Anaerospora"	2.56149767639707
"408"	"HC-DS"	"Nucleotide excision repair"	"Clostridiaceae"	0.897538354371033
"409"	"HC-DS"	"Nucleotide excision repair"	"Desulfosporosinus"	0.013944804940793
"410"	"HC-DS"	"Nucleotide excision repair"	"Klebsiella"	28.6903193739437
"411"	"HC-DS"	"Nucleotide excision repair"	"Lachnospiraceae"	1.93165852724701
"412"	"HC-DS"	"Nucleotide excision repair"	"Lactobacillus"	0.003803128620216
"413"	"HC-DS"	"Nucleotide excision repair"	"Pseudomonas"	0.061622757071694
"414"	"HC-DS"	"One carbon pool by folate"	"Anaerospora"	6.48191571392769
"415"	"HC-DS"	"One carbon pool by folate"	"Clostridiaceae"	1.38461736498493
"416"	"HC-DS"	"One carbon pool by folate"	"Desulfosporosinus"	0.04705010463541
"417"	"HC-DS"	"One carbon pool by folate"	"Klebsiella"	83.9842330941007
"418"	"HC-DS"	"One carbon pool by folate"	"Lachnospiraceae"	3.23998426605408
"419"	"HC-DS"	"One carbon pool by folate"	"Lactobacillus"	0.003564401866319
"420"	"HC-DS"	"One carbon pool by folate"	"Pseudomonas"	0.160662868122994
"421"	"HC-DS"	"Other glycan degradation"	"Klebsiella"	19.356113663272
"422"	"HC-DS"	"Other glycan degradation"	"Lachnospiraceae"	5.13168097415727
"423"	"HC-DS"	"Other glycan degradation"	"Lactobacillus"	0.003803128620216
"424"	"HC-DS"	"Oxidative phosphorylation"	"Anaerospora"	2.01438166784624
"425"	"HC-DS"	"Oxidative phosphorylation"	"Clostridiaceae"	0.341131670078538
"426"	"HC-DS"	"Oxidative phosphorylation"	"Desulfosporosinus"	0.012110933858553
"427"	"HC-DS"	"Oxidative phosphorylation"	"Klebsiella"	36.3718491394111
"428"	"HC-DS"	"Oxidative phosphorylation"	"Lachnospiraceae"	0.771775660223269
"429"	"HC-DS"	"Oxidative phosphorylation"	"Lactobacillus"	0.001772331784178
"430"	"HC-DS"	"Oxidative phosphorylation"	"Pseudomonas"	0.06787749410898
"431"	"HC-DS"	"Pantothenate and CoA biosynthesis"	"Anaerospora"	7.74983624400772
"432"	"HC-DS"	"Pantothenate and CoA biosynthesis"	"Clostridiaceae"	1.82239503305781
"433"	"HC-DS"	"Pantothenate and CoA biosynthesis"	"Desulfosporosinus"	0.036436942182304
"434"	"HC-DS"	"Pantothenate and CoA biosynthesis"	"Klebsiella"	117.686757215988
"435"	"HC-DS"	"Pantothenate and CoA biosynthesis"	"Lachnospiraceae"	5.29547669404426
"436"	"HC-DS"	"Pantothenate and CoA biosynthesis"	"Lactobacillus"	0.003835467598137
"437"	"HC-DS"	"Pantothenate and CoA biosynthesis"	"Pseudomonas"	0.135592911659864
"438"	"HC-DS"	"Penicillin and cephalosporin biosynthesis"	"Lachnospiraceae"	0.506669870056564
"439"	"HC-DS"	"Penicillin and cephalosporin biosynthesis"	"Pseudomonas"	0.038414186226511
"440"	"HC-DS"	"Pentose and glucuronate interconversions"	"Anaerospora"	1.47745356238877
"441"	"HC-DS"	"Pentose and glucuronate interconversions"	"Clostridiaceae"	0.327580201615609
"442"	"HC-DS"	"Pentose and glucuronate interconversions"	"Desulfosporosinus"	0.007019575748906
"443"	"HC-DS"	"Pentose and glucuronate interconversions"	"Klebsiella"	89.2500058830337
"444"	"HC-DS"	"Pentose and glucuronate interconversions"	"Lachnospiraceae"	3.71506701059192
"445"	"HC-DS"	"Pentose and glucuronate interconversions"	"Lactobacillus"	0.003119811443958
"446"	"HC-DS"	"Pentose and glucuronate interconversions"	"Pseudomonas"	0.077549598749818
"447"	"HC-DS"	"Pentose phosphate pathway"	"Anaerospora"	5.4843730083791
"448"	"HC-DS"	"Pentose phosphate pathway"	"Clostridiaceae"	1.44347374051606
"449"	"HC-DS"	"Pentose phosphate pathway"	"Desulfosporosinus"	0.019301463579011
"450"	"HC-DS"	"Pentose phosphate pathway"	"Klebsiella"	131.231340211683
"451"	"HC-DS"	"Pentose phosphate pathway"	"Lachnospiraceae"	4.41378745965655
"452"	"HC-DS"	"Pentose phosphate pathway"	"Lactobacillus"	0.010052845614069
"453"	"HC-DS"	"Pentose phosphate pathway"	"Pseudomonas"	0.165257292928869
"454"	"HC-DS"	"Peptidoglycan biosynthesis"	"Anaerospora"	6.41482307089972
"455"	"HC-DS"	"Peptidoglycan biosynthesis"	"Clostridiaceae"	1.44224670287479
"456"	"HC-DS"	"Peptidoglycan biosynthesis"	"Desulfosporosinus"	0.030160190484646
"457"	"HC-DS"	"Peptidoglycan biosynthesis"	"Klebsiella"	105.112572437632
"458"	"HC-DS"	"Peptidoglycan biosynthesis"	"Lachnospiraceae"	4.93002555492313
"459"	"HC-DS"	"Peptidoglycan biosynthesis"	"Lactobacillus"	0.007407766083948
"460"	"HC-DS"	"Peptidoglycan biosynthesis"	"Pseudomonas"	0.168352822675196
"461"	"HC-DS"	"Peroxisome"	"Anaerospora"	0.439113887382355
"462"	"HC-DS"	"Peroxisome"	"Clostridiaceae"	0.141569522515805
"463"	"HC-DS"	"Peroxisome"	"Desulfosporosinus"	0.003477146167055
"464"	"HC-DS"	"Peroxisome"	"Klebsiella"	16.9226080815003
"465"	"HC-DS"	"Peroxisome"	"Lachnospiraceae"	0.510474861433656
"466"	"HC-DS"	"Peroxisome"	"Lactobacillus"	0.000289762180588
"467"	"HC-DS"	"Peroxisome"	"Pseudomonas"	0.057621279339766
"468"	"HC-DS"	"Phenylalanine metabolism"	"Anaerospora"	1.18222969679865
"469"	"HC-DS"	"Phenylalanine metabolism"	"Clostridiaceae"	0.332334931735819
"470"	"HC-DS"	"Phenylalanine metabolism"	"Desulfosporosinus"	0.005850967108025
"471"	"HC-DS"	"Phenylalanine metabolism"	"Klebsiella"	65.1922556465622
"472"	"HC-DS"	"Phenylalanine metabolism"	"Lachnospiraceae"	0.949746812493422
"473"	"HC-DS"	"Phenylalanine metabolism"	"Pseudomonas"	0.139620792246356
"474"	"HC-DS"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"Anaerospora"	5.42844509030182
"475"	"HC-DS"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"Clostridiaceae"	1.20191714103454
"476"	"HC-DS"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"Desulfosporosinus"	0.024423536888184
"477"	"HC-DS"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"Klebsiella"	74.4792268328484
"478"	"HC-DS"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"Lachnospiraceae"	3.04742471773744
"479"	"HC-DS"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"Lactobacillus"	0.000651294317018
"480"	"HC-DS"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"Pseudomonas"	0.151100281548234
"481"	"HC-DS"	"Phosphonate and phosphinate metabolism"	"Anaerospora"	2.19556943691178
"482"	"HC-DS"	"Phosphonate and phosphinate metabolism"	"Clostridiaceae"	0.181308335853574
"483"	"HC-DS"	"Phosphonate and phosphinate metabolism"	"Desulfosporosinus"	0.002173216354409
"484"	"HC-DS"	"Phosphonate and phosphinate metabolism"	"Klebsiella"	32.6942807817056
"485"	"HC-DS"	"Phosphonate and phosphinate metabolism"	"Lachnospiraceae"	0.545717393620646
"486"	"HC-DS"	"Phosphonate and phosphinate metabolism"	"Pseudomonas"	0.048017732783139
"487"	"HC-DS"	"Phosphotransferase system (PTS)"	"Anaerospora"	1.40143300848718
"488"	"HC-DS"	"Phosphotransferase system (PTS)"	"Clostridiaceae"	1.77511828062743
"489"	"HC-DS"	"Phosphotransferase system (PTS)"	"Klebsiella"	129.527015505175
"490"	"HC-DS"	"Phosphotransferase system (PTS)"	"Lachnospiraceae"	1.64273706456284
"491"	"HC-DS"	"Phosphotransferase system (PTS)"	"Lactobacillus"	0.022194640405906
"492"	"HC-DS"	"Phosphotransferase system (PTS)"	"Pseudomonas"	0.021016965608858
"493"	"HC-DS"	"Photosynthesis"	"Anaerospora"	1.9211232572978
"494"	"HC-DS"	"Photosynthesis"	"Clostridiaceae"	0.460721867134768
"495"	"HC-DS"	"Photosynthesis"	"Desulfosporosinus"	0.008557039395487
"496"	"HC-DS"	"Photosynthesis"	"Klebsiella"	21.5177395304578
"497"	"HC-DS"	"Photosynthesis"	"Lachnospiraceae"	0.169988983241894
"498"	"HC-DS"	"Photosynthesis"	"Lactobacillus"	0.002535419080144
"499"	"HC-DS"	"Photosynthesis"	"Pseudomonas"	0.033612412948197
"500"	"HC-DS"	"Plant-pathogen interaction"	"Anaerospora"	1.09778471845589
"501"	"HC-DS"	"Plant-pathogen interaction"	"Clostridiaceae"	0.384969754209644
"502"	"HC-DS"	"Plant-pathogen interaction"	"Desulfosporosinus"	0.003477146167055
"503"	"HC-DS"	"Plant-pathogen interaction"	"Klebsiella"	16.7669643959274
"504"	"HC-DS"	"Plant-pathogen interaction"	"Lachnospiraceae"	0.63123614781547
"505"	"HC-DS"	"Plant-pathogen interaction"	"Lactobacillus"	0.001159048722352
"506"	"HC-DS"	"Plant-pathogen interaction"	"Pseudomonas"	0.015365674490604
"507"	"HC-DS"	"Porphyrin and chlorophyll metabolism"	"Anaerospora"	4.63969390441734
"508"	"HC-DS"	"Porphyrin and chlorophyll metabolism"	"Clostridiaceae"	0.914883081124149
"509"	"HC-DS"	"Porphyrin and chlorophyll metabolism"	"Desulfosporosinus"	0.016073600206197
"510"	"HC-DS"	"Porphyrin and chlorophyll metabolism"	"Klebsiella"	57.667594426852
"511"	"HC-DS"	"Porphyrin and chlorophyll metabolism"	"Lachnospiraceae"	2.2231396445191
"512"	"HC-DS"	"Porphyrin and chlorophyll metabolism"	"Pseudomonas"	0.104008221198194
"513"	"HC-DS"	"Primary bile acid biosynthesis"	"Clostridiaceae"	0.14101759455278
"514"	"HC-DS"	"Primary bile acid biosynthesis"	"Lachnospiraceae"	0.060740592210793
"515"	"HC-DS"	"Primary bile acid biosynthesis"	"Lactobacillus"	0.001126852924509
"516"	"HC-DS"	"Propanoate metabolism"	"Anaerospora"	3.25912959060178
"517"	"HC-DS"	"Propanoate metabolism"	"Clostridiaceae"	0.879564708517286
"518"	"HC-DS"	"Propanoate metabolism"	"Desulfosporosinus"	0.033181183614724
"519"	"HC-DS"	"Propanoate metabolism"	"Klebsiella"	62.017914479554
"520"	"HC-DS"	"Propanoate metabolism"	"Lachnospiraceae"	1.60719997529729
"521"	"HC-DS"	"Propanoate metabolism"	"Lactobacillus"	0.003072331816178
"522"	"HC-DS"	"Propanoate metabolism"	"Pseudomonas"	0.162921367166475
"523"	"HC-DS"	"Protein export"	"Anaerospora"	5.76336977189342
"524"	"HC-DS"	"Protein export"	"Clostridiaceae"	1.38825060719665
"525"	"HC-DS"	"Protein export"	"Desulfosporosinus"	0.031946280409816
"526"	"HC-DS"	"Protein export"	"Klebsiella"	76.9535911096327
"527"	"HC-DS"	"Protein export"	"Lachnospiraceae"	3.87265705544831
"528"	"HC-DS"	"Protein export"	"Lactobacillus"	0.006085005792346
"529"	"HC-DS"	"Protein export"	"Pseudomonas"	0.121004686613509
"530"	"HC-DS"	"Protein processing in endoplasmic reticulum"	"Anaerospora"	0.334108392573532
"531"	"HC-DS"	"Protein processing in endoplasmic reticulum"	"Clostridiaceae"	0.053417028073596
"532"	"HC-DS"	"Protein processing in endoplasmic reticulum"	"Desulfosporosinus"	0.001322827346162
"533"	"HC-DS"	"Protein processing in endoplasmic reticulum"	"Klebsiella"	2.235620209533
"534"	"HC-DS"	"Protein processing in endoplasmic reticulum"	"Lachnospiraceae"	0.063187472846869
"535"	"HC-DS"	"Protein processing in endoplasmic reticulum"	"Lactobacillus"	0.00014698081624
"536"	"HC-DS"	"Protein processing in endoplasmic reticulum"	"Pseudomonas"	0.001948545678156
"537"	"HC-DS"	"Purine metabolism"	"Anaerospora"	2.90590072532442
"538"	"HC-DS"	"Purine metabolism"	"Clostridiaceae"	0.901282130443756
"539"	"HC-DS"	"Purine metabolism"	"Desulfosporosinus"	0.014573333200156
"540"	"HC-DS"	"Purine metabolism"	"Klebsiella"	57.0402452932797
"541"	"HC-DS"	"Purine metabolism"	"Lachnospiraceae"	2.06968603176864
"542"	"HC-DS"	"Purine metabolism"	"Lactobacillus"	0.003323742659685
"543"	"HC-DS"	"Purine metabolism"	"Pseudomonas"	0.082477517486332
"544"	"HC-DS"	"Pyrimidine metabolism"	"Anaerospora"	3.99593637517944
"545"	"HC-DS"	"Pyrimidine metabolism"	"Clostridiaceae"	1.26243586838538
"546"	"HC-DS"	"Pyrimidine metabolism"	"Desulfosporosinus"	0.018660684429861
"547"	"HC-DS"	"Pyrimidine metabolism"	"Klebsiella"	64.5974942525672
"548"	"HC-DS"	"Pyrimidine metabolism"	"Lachnospiraceae"	2.6147474654985
"549"	"HC-DS"	"Pyrimidine metabolism"	"Lactobacillus"	0.0052736716867
"550"	"HC-DS"	"Pyrimidine metabolism"	"Pseudomonas"	0.082462453099577
"551"	"HC-DS"	"Pyruvate metabolism"	"Anaerospora"	2.76626036877391
"552"	"HC-DS"	"Pyruvate metabolism"	"Clostridiaceae"	1.09482159994913
"553"	"HC-DS"	"Pyruvate metabolism"	"Desulfosporosinus"	0.029206368901082
"554"	"HC-DS"	"Pyruvate metabolism"	"Klebsiella"	112.885675517519
"555"	"HC-DS"	"Pyruvate metabolism"	"Lachnospiraceae"	3.00782207361635
"556"	"HC-DS"	"Pyruvate metabolism"	"Lactobacillus"	0.004137568927653
"557"	"HC-DS"	"Pyruvate metabolism"	"Pseudomonas"	0.15165059357019
"558"	"HC-DS"	"Riboflavin metabolism"	"Anaerospora"	4.48262093369488
"559"	"HC-DS"	"Riboflavin metabolism"	"Clostridiaceae"	0.921443734269535
"560"	"HC-DS"	"Riboflavin metabolism"	"Desulfosporosinus"	0.012677095400721
"561"	"HC-DS"	"Riboflavin metabolism"	"Klebsiella"	80.9682461216781
"562"	"HC-DS"	"Riboflavin metabolism"	"Lachnospiraceae"	2.10221496142589
"563"	"HC-DS"	"Riboflavin metabolism"	"Lactobacillus"	0.003380558773526
"564"	"HC-DS"	"Riboflavin metabolism"	"Pseudomonas"	0.123245514143389
"565"	"HC-DS"	"Ribosome"	"Anaerospora"	5.76336977189343
"566"	"HC-DS"	"Ribosome"	"Clostridiaceae"	1.40776126068957
"567"	"HC-DS"	"Ribosome"	"Desulfosporosinus"	0.022396201874607
"568"	"HC-DS"	"Ribosome"	"Klebsiella"	63.7734363676134
"569"	"HC-DS"	"Ribosome"	"Lachnospiraceae"	3.08850264234133
"570"	"HC-DS"	"Ribosome"	"Lactobacillus"	0.007465400624869
"571"	"HC-DS"	"Ribosome"	"Pseudomonas"	0.102704595119491
"572"	"HC-DS"	"Ribosome biogenesis in eukaryotes"	"Anaerospora"	0.187426659248566
"573"	"HC-DS"	"Ribosome biogenesis in eukaryotes"	"Clostridiaceae"	0.044948474842416
"574"	"HC-DS"	"Ribosome biogenesis in eukaryotes"	"Desulfosporosinus"	0.000742073877115
"575"	"HC-DS"	"Ribosome biogenesis in eukaryotes"	"Klebsiella"	4.19858332301615
"576"	"HC-DS"	"Ribosome biogenesis in eukaryotes"	"Lachnospiraceae"	0.103088903008867
"577"	"HC-DS"	"Ribosome biogenesis in eukaryotes"	"Lactobacillus"	0.000247357959038
"578"	"HC-DS"	"Ribosome biogenesis in eukaryotes"	"Pseudomonas"	0.009837779399472
"579"	"HC-DS"	"RNA degradation"	"Anaerospora"	2.0222350076819
"580"	"HC-DS"	"RNA degradation"	"Clostridiaceae"	0.551768194403704
"581"	"HC-DS"	"RNA degradation"	"Desulfosporosinus"	0.008807245225764
"582"	"HC-DS"	"RNA degradation"	"Klebsiella"	33.9753782059859
